"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt","urlPart"
"529606","164992","2025-10-05","34.00","AUD","1759642098","94093/2025-10-05/1759642098.json"
"927318","769694","2025-10-05","36.00","AUD","1759642098","94093/2025-10-05/1759642098.json"
"927322","769698","2025-10-05","36.00","AUD","1759642098","94093/2025-10-05/1759642098.json"
"927319","769695","2025-10-05","40.00","AUD","1759642098","94093/2025-10-05/1759642098.json"
"529606","164992","2025-10-06","34.00","AUD","1759642098","94093/2025-10-06/1759642098.json"
"927318","769694","2025-10-06","36.00","AUD","1759642098","94093/2025-10-06/1759642098.json"
"927322","769698","2025-10-06","36.00","AUD","1759642098","94093/2025-10-06/1759642098.json"
"927319","769695","2025-10-06","40.00","AUD","1759642098","94093/2025-10-06/1759642098.json"
"529606","164992","2025-10-07","34.00","AUD","1759642098","94093/2025-10-07/1759642098.json"
"927318","769694","2025-10-07","36.00","AUD","1759642098","94093/2025-10-07/1759642098.json"
"927322","769698","2025-10-07","36.00","AUD","1759642098","94093/2025-10-07/1759642098.json"
"927319","769695","2025-10-07","40.00","AUD","1759642098","94093/2025-10-07/1759642098.json"
"529606","164992","2025-10-08","34.00","AUD","1759642098","94093/2025-10-08/1759642098.json"
"927318","769694","2025-10-08","36.00","AUD","1759642098","94093/2025-10-08/1759642098.json"
"927322","769698","2025-10-08","36.00","AUD","1759642098","94093/2025-10-08/1759642098.json"
"927319","769695","2025-10-08","40.00","AUD","1759642098","94093/2025-10-08/1759642098.json"
"529606","164992","2025-10-09","34.00","AUD","1759642098","94093/2025-10-09/1759642098.json"
"927318","769694","2025-10-09","36.00","AUD","1759642098","94093/2025-10-09/1759642098.json"
"927322","769698","2025-10-09","36.00","AUD","1759642098","94093/2025-10-09/1759642098.json"
"927319","769695","2025-10-09","40.00","AUD","1759642098","94093/2025-10-09/1759642098.json"
"529606","164992","2025-10-10","34.00","AUD","1759642098","94093/2025-10-10/1759642098.json"
"927318","769694","2025-10-10","36.00","AUD","1759642098","94093/2025-10-10/1759642098.json"
"927322","769698","2025-10-10","36.00","AUD","1759642098","94093/2025-10-10/1759642098.json"
"927319","769695","2025-10-10","40.00","AUD","1759642098","94093/2025-10-10/1759642098.json"
"529606","164992","2025-10-11","34.00","AUD","1759642098","94093/2025-10-11/1759642098.json"
"927318","769694","2025-10-11","36.00","AUD","1759642098","94093/2025-10-11/1759642098.json"
"927322","769698","2025-10-11","36.00","AUD","1759642098","94093/2025-10-11/1759642098.json"
"927319","769695","2025-10-11","40.00","AUD","1759642098","94093/2025-10-11/1759642098.json"
"529606","164992","2025-10-12","34.00","AUD","1759642098","94093/2025-10-12/1759642098.json"
"927318","769694","2025-10-12","36.00","AUD","1759642098","94093/2025-10-12/1759642098.json"
"927322","769698","2025-10-12","36.00","AUD","1759642098","94093/2025-10-12/1759642098.json"
"927319","769695","2025-10-12","40.00","AUD","1759642098","94093/2025-10-12/1759642098.json"
"529606","164992","2025-10-13","34.00","AUD","1759642098","94093/2025-10-13/1759642098.json"
"927318","769694","2025-10-13","36.00","AUD","1759642098","94093/2025-10-13/1759642098.json"
"927322","769698","2025-10-13","36.00","AUD","1759642098","94093/2025-10-13/1759642098.json"
"927319","769695","2025-10-13","40.00","AUD","1759642098","94093/2025-10-13/1759642098.json"
"529606","164992","2025-10-14","34.00","AUD","1759642098","94093/2025-10-14/1759642098.json"
"927318","769694","2025-10-14","36.00","AUD","1759642098","94093/2025-10-14/1759642098.json"
"927322","769698","2025-10-14","36.00","AUD","1759642098","94093/2025-10-14/1759642098.json"
"927319","769695","2025-10-14","40.00","AUD","1759642098","94093/2025-10-14/1759642098.json"
"529606","164992","2025-10-15","34.00","AUD","1759642098","94093/2025-10-15/1759642098.json"
"927318","769694","2025-10-15","36.00","AUD","1759642098","94093/2025-10-15/1759642098.json"
"927322","769698","2025-10-15","36.00","AUD","1759642098","94093/2025-10-15/1759642098.json"
